"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2003-12-09","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2003-12-10","9.1",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2003-12-11","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2003-12-12","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2003-12-13","27.9",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2003-12-14","0.8",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2003-12-15","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2003-12-16","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2003-12-17","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2003-12-18","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2003-12-19","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2003-12-20","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2003-12-21","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2003-12-22","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2003-12-23","1.3",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2003-12-24","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2003-12-25","14.5",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2003-12-26","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2003-12-27","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2003-12-28","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2003-12-29","66.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2003-12-30","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2003-12-31","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-01-01","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-01-02","0.8",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-01-03","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-01-04","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-01-05","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-01-06","14.2",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-01-07","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-01-08","8.1",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-01-09","26.4",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-01-10","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-01-11","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-01-12","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-01-13","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-01-14","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-01-15","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-01-16","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-01-17","3.8",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-01-18","16.8",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-01-19","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-01-20","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-01-21","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-01-22","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-01-23","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-01-24","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-01-25","22.9",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-01-26","17.3",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-01-27","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-01-28","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-01-29","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-01-30","27.4",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-01-31","0.8",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-02-01","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-02-02","1.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-02-03","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-02-04","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-02-05","8.4",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-02-06","66.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-02-07","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-02-08","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-02-09","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-02-10","5.1",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-02-11","23.1",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-02-12","78.7",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-02-13","2.5",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-02-14","11.2",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-02-15","6.9",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-02-16","0.5",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-02-17","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-02-18","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-02-19","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-02-20","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-02-21","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-02-22","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-02-23","15.2",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-02-24","55.9",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-02-25","20.8",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-02-26","6.1",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-02-27","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-02-28","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-02-29","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-03-01","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-03-02","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-03-03","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-03-04","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-03-05","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-03-06","23.4",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-03-07","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-03-08","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-03-09","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-03-10","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-03-11","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-03-12","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-03-13","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-03-14","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-03-15","14.5",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-03-16","1.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-03-17","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-03-18","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-03-19","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-03-20","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-03-21","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-03-22","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-03-23","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-03-24","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-03-25","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-03-26","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-03-27","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-03-28","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-03-29","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-03-30","10.9",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-03-31","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-04-01","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-04-02","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-04-03","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-04-04","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-04-05","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-04-06","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-04-07","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-04-08","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-04-09","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-04-10","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-04-11","3.6",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-04-12","30.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-04-13","3.3",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-04-14","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-04-15","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-04-16","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-04-17","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-04-18","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-04-19","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-04-20","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-04-21","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-04-22","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-04-23","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-04-24","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-04-25","13.2",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-04-26","64.8",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-04-27","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-04-28","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-04-29","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-04-30","111.8",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-05-01","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-05-02","48.3",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-05-03","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-05-04","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-05-05","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-05-06","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-05-07","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-05-08","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-05-09","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-05-10","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-05-11","2.3",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-05-12","50.8",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-05-13","45.5",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-05-14","4.1",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-05-15","71.6",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-05-16","32.8",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-05-17","1.5",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-05-18","16.8",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-05-19","4.8",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-05-20","4.6",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-05-21","0.5",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-05-22","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-05-23","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-05-24","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-05-25","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-05-26","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-05-27","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-05-28","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-05-29","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-05-30","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-05-31","7.9",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-06-01","36.8",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-06-02","21.6",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-06-03","18.5",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-06-04","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-06-05","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-06-06","23.4",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-06-07","29.5",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-06-08","2.3",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-06-09","0.5",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-06-10","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-06-11","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-06-12","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-06-13","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-06-14","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-06-15","16.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-06-16","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-06-17","2.3",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-06-18","23.9",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-06-19","0.0","P,,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-06-20","5.3",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-06-21","1.8",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-06-22","2.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-06-23","20.3",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-06-24","5.6",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-06-25","21.6",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-06-26","0.0","P,,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-06-27","27.7",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-06-28","15.2",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-06-29","6.1",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-06-30","9.7",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-07-01","11.7",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-07-02","17.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-07-03","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-07-04","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-07-05","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-07-06","1.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-07-07","0.0",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-07-08","9.7",",,0,0800"
"USC00225611","MCCOMB 6 SW PERCY QUINN, MS US","31.1917","-90.5147","115.8","2004-07-09","0.0",",,0,0800"
